Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
4374	0	0	0.01	0.01	0.01	0.03	0.04	0.18	0.3	0.64	0.81	0.96	0.97	0.92	0.92	0.94
4375	0	0.02	0	0	0	0.02	0.05	0.17	0.33	0.68	0.81	0.94	0.97	0.95	0.92	0.96
4376	0	0	0	0	0.01	0.02	0.05	0.18	0.3	0.68	0.83	0.96	0.96	0.94	0.92	0.92
4377	0	0	0.01	0	0.01	0.02	0.05	0.17	0.32	0.7	0.83	0.95	0.98	0.93	0.92	0.93
4378	0	0	0	0	0	0.02	0.06	0.18	0.29	0.64	0.85	0.96	0.98	0.93	0.92	0.97
4379	0.02	0	0	0.01	0.02	0.03	0.05	0.18	0.29	0.67	0.82	0.95	0.95	0.94	0.94	0.93
4380	0	0	0	0	0.02	0.02	0.05	0.18	0.3	0.65	0.85	0.94	0.97	0.93	0.95	0.9
4381	0	0	0	0	0.01	0.03	0.05	0.16	0.31	0.67	0.83	0.95	0.97	0.95	0.91	0.94
4382	0	0	0	0	0.01	0.03	0.06	0.17	0.27	0.69	0.86	0.95	0.97	0.95	0.9	0.97
4383	0	0	0	0	0.01	0.02	0.06	0.18	0.27	0.69	0.78	0.97	0.97	0.94	0.91	0.94
4384	0	0	0	0	0.01	0.02	0.06	0.18	0.27	0.68	0.83	0.95	0.96	0.97	0.91	0.93
4385	0	0	0	0.01	0.01	0.02	0.06	0.17	0.28	0.68	0.85	0.94	0.97	0.93	0.94	0.94
4386	0	0	0.01	0.01	0	0.02	0.06	0.17	0.28	0.67	0.83	0.94	0.98	0.93	0.93	0.92
4387	0	0	0	0	0.02	0.02	0.05	0.18	0.29	0.67	0.82	0.95	0.96	0.95	0.93	0.89
4388	0	0	0	0	0	0.02	0.06	0.17	0.3	0.69	0.84	0.93	0.96	0.96	0.92	0.92
4389	0	0	0	0	0	0.02	0.05	0.18	0.3	0.69	0.84	0.93	0.98	0.93	0.93	0.96
4390	0	0.02	0	0.01	0	0.02	0.05	0.18	0.27	0.71	0.83	0.93	0.97	0.94	0.91	0.97
4391	0	0	0	0	0	0.03	0.05	0.17	0.29	0.71	0.78	0.95	0.97	0.92	0.93	0.96
4392	0	0	0	0	0.01	0.02	0.05	0.2	0.27	0.7	0.81	0.94	0.97	0.9	0.93	0.99
4393	0	0	0	0.01	0	0.02	0.06	0.17	0.27	0.68	0.83	0.92	0.97	0.97	0.92	0.91
4394	0	0	0	0	0.03	0.02	0.05	0.2	0.31	0.65	0.83	0.94	0.97	0.93	0.92	0.96
4395	0	0	0	0	0	0.02	0.05	0.17	0.29	0.67	0.84	0.94	0.97	0.95	0.93	0.89
4396	0	0	0.01	0	0	0.02	0.06	0.18	0.3	0.64	0.82	0.94	0.95	0.95	0.94	0.96
4397	0	0	0	0	0	0.02	0.05	0.18	0.28	0.69	0.8	0.94	0.98	0.97	0.89	0.95
4398	0	0	0	0.01	0	0.02	0.06	0.18	0.27	0.67	0.82	0.96	0.97	0.96	0.92	0.91
4399	0	0	0	0.01	0.01	0.03	0.04	0.17	0.3	0.67	0.81	0.95	0.97	0.96	0.92	0.93
4400	0	0	0.01	0	0.01	0.03	0.05	0.17	0.28	0.68	0.85	0.95	0.97	0.96	0.92	0.89
4401	0	0	0	0	0	0.02	0.05	0.19	0.29	0.65	0.85	0.94	0.96	0.94	0.93	0.92
4402	0.02	0	0	0.01	0	0.03	0.05	0.16	0.31	0.62	0.86	0.96	0.97	0.95	0.91	0.92
4403	0	0	0.01	0.01	0	0.02	0.06	0.17	0.29	0.69	0.84	0.96	0.97	0.94	0.93	0.94
4404	0	0	0	0.01	0	0.02	0.06	0.17	0.29	0.66	0.82	0.97	0.97	0.93	0.93	0.95
4405	0	0	0	0	0.01	0.03	0.05	0.17	0.3	0.67	0.85	0.95	0.95	0.93	0.93	0.93
4406	0	0	0	0	0.01	0.02	0.05	0.18	0.27	0.68	0.83	0.95	0.98	0.94	0.92	0.96
4407	0	0	0	0	0.01	0.01	0.06	0.17	0.3	0.68	0.81	0.93	0.97	0.96	0.9	0.93
4408	0	0	0	0.01	0.01	0.01	0.06	0.16	0.32	0.68	0.78	0.95	0.98	0.95	0.93	0.89
4409	0	0	0	0	0	0.02	0.06	0.18	0.27	0.68	0.81	0.96	0.96	0.96	0.91	0.92
4410	0	0	0	0	0.01	0.02	0.04	0.2	0.27	0.69	0.84	0.95	0.97	0.96	0.94	0.92
4411	0	0	0	0.01	0.01	0.02	0.06	0.17	0.28	0.68	0.83	0.93	0.97	0.96	0.93	0.9
4412	0	0	0	0.01	0.01	0.02	0.06	0.18	0.29	0.66	0.82	0.93	0.97	0.96	0.91	0.95
4413	0	0	0	0	0.01	0.02	0.05	0.17	0.3	0.66	0.84	0.93	0.97	0.93	0.91	0.99
4414	0	0	0	0	0.02	0.02	0.06	0.16	0.29	0.69	0.83	0.95	0.96	0.95	0.92	0.94
4415	0	0	0.01	0	0.01	0.02	0.05	0.19	0.27	0.66	0.84	0.96	0.96	0.95	0.92	0.94
4416	0	0	0	0	0.02	0.03	0.05	0.19	0.28	0.68	0.82	0.95	0.96	0.95	0.92	0.91
4417	0	0	0	0	0.01	0.04	0.05	0.17	0.3	0.7	0.8	0.96	0.96	0.93	0.95	0.91
4418	0	0	0	0	0.01	0.02	0.05	0.19	0.29	0.67	0.82	0.94	0.98	0.97	0.89	0.95
4419	0	0	0	0	0.01	0.02	0.06	0.18	0.28	0.65	0.82	0.96	0.96	0.94	0.91	0.98
4420	0	0	0	0	0	0.03	0.06	0.18	0.29	0.63	0.81	0.97	0.96	0.95	0.91	0.97
4421	0	0	0	0	0.01	0.02	0.05	0.19	0.3	0.67	0.85	0.94	0.96	0.93	0.94	0.94
4422	0	0	0	0	0	0.03	0.05	0.17	0.31	0.74	0.79	0.94	0.97	0.93	0.92	0.97
4423	0	0	0	0	0.01	0.03	0.05	0.17	0.3	0.67	0.82	0.95	0.97	0.94	0.91	0.93
4424	0	0	0	0	0.01	0.02	0.07	0.17	0.29	0.69	0.81	0.94	0.98	0.94	0.93	0.91
4425	0	0	0	0	0.01	0.02	0.05	0.17	0.28	0.71	0.82	0.96	0.96	0.94	0.93	0.92
4426	0	0	0.01	0	0	0.03	0.05	0.18	0.29	0.68	0.83	0.94	0.98	0.93	0.92	0.97
4427	0	0	0	0.01	0.01	0.02	0.05	0.2	0.27	0.67	0.82	0.93	0.98	0.95	0.9	0.95
4428	0	0	0	0	0	0.02	0.06	0.17	0.29	0.67	0.83	0.93	0.99	0.95	0.91	0.94
4429	0	0	0.01	0	0	0.03	0.05	0.17	0.28	0.71	0.79	0.95	0.97	0.93	0.93	0.95
4430	0	0	0	0.01	0.02	0.02	0.04	0.18	0.29	0.68	0.83	0.95	0.98	0.95	0.91	0.93
4431	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.69	0.81	0.95	0.97	0.94	0.92	0.96
4432	0	0	0	0.01	0	0.03	0.05	0.2	0.24	0.7	0.78	0.94	0.96	0.96	0.92	0.94
4433	0	0	0	0	0	0.02	0.06	0.18	0.28	0.68	0.82	0.94	0.98	0.94	0.93	0.93
4434	0	0.02	0	0	0.02	0.02	0.06	0.18	0.29	0.67	0.84	0.95	0.97	0.95	0.92	0.94
4435	0	0	0	0.01	0.01	0.02	0.06	0.16	0.31	0.64	0.85	0.95	0.95	0.95	0.92	0.95
4436	0	0	0	0.01	0.01	0.03	0.05	0.16	0.29	0.66	0.85	0.94	0.96	0.94	0.92	0.92
4437	0	0	0.01	0.01	0.01	0.02	0.04	0.2	0.3	0.66	0.8	0.94	0.96	0.96	0.91	0.94
4438	0	0	0	0	0	0.02	0.06	0.19	0.27	0.69	0.8	0.96	0.98	0.93	0.93	0.91
4439	0	0	0	0	0.01	0.03	0.06	0.18	0.3	0.65	0.83	0.96	0.95	0.94	0.91	0.94
4440	0	0	0	0	0	0.03	0.05	0.2	0.28	0.63	0.83	0.96	0.98	0.93	0.93	0.92
4441	0	0	0	0	0.01	0.03	0.05	0.18	0.3	0.67	0.78	0.94	0.97	0.94	0.94	0.92
4442	0	0	0	0	0.01	0.02	0.06	0.18	0.27	0.65	0.85	0.95	0.98	0.91	0.93	0.93
4443	0	0	0	0	0.01	0.03	0.05	0.19	0.26	0.65	0.83	0.96	0.96	0.95	0.92	0.91
4444	0	0	0	0.01	0.01	0.03	0.06	0.18	0.29	0.68	0.8	0.95	0.96	0.97	0.9	0.93
4445	0	0	0.01	0	0.01	0.03	0.05	0.19	0.29	0.68	0.82	0.95	0.97	0.92	0.95	0.92
4446	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.69	0.8	0.93	0.98	0.92	0.94	0.93
4447	0	0.02	0	0	0.01	0.02	0.05	0.19	0.28	0.68	0.84	0.95	0.97	0.94	0.92	0.96
4448	0	0	0	0	0	0.03	0.06	0.18	0.27	0.67	0.84	0.95	0.97	0.95	0.94	0.95
4449	0	0	0	0	0.01	0.02	0.06	0.18	0.29	0.72	0.84	0.94	0.97	0.94	0.91	0.96
4450	0	0	0.01	0	0.01	0.02	0.06	0.19	0.29	0.67	0.83	0.95	0.97	0.95	0.92	0.93
4451	0	0	0	0	0.01	0.02	0.06	0.18	0.3	0.66	0.81	0.95	0.95	0.93	0.95	0.94
4452	0	0	0	0	0.01	0.03	0.05	0.18	0.28	0.71	0.82	0.94	0.96	0.96	0.91	0.93
4453	0	0	0	0.01	0.01	0.03	0.05	0.2	0.24	0.73	0.82	0.94	0.96	0.93	0.95	0.9
4454	0	0	0	0	0.01	0.02	0.06	0.18	0.27	0.66	0.85	0.95	0.96	0.92	0.92	0.96
4455	0	0	0.01	0.01	0.01	0.03	0.05	0.17	0.29	0.69	0.8	0.95	0.96	0.95	0.91	0.94
4456	0	0	0	0	0	0.02	0.06	0.18	0.3	0.67	0.79	0.95	0.98	0.93	0.93	0.96
4457	0	0	0.01	0	0.01	0.02	0.07	0.17	0.28	0.68	0.85	0.93	0.97	0.96	0.92	0.95
4458	0	0	0	0	0	0.03	0.05	0.16	0.29	0.68	0.83	0.96	0.96	0.95	0.92	0.91
4459	0	0	0.01	0	0.01	0.02	0.06	0.17	0.27	0.7	0.79	0.96	0.95	0.98	0.86	0.97
4460	0	0	0	0	0	0.02	0.07	0.17	0.29	0.66	0.86	0.93	0.96	0.91	0.94	0.93
4461	0	0	0	0.01	0.01	0.02	0.05	0.18	0.29	0.67	0.82	0.95	0.95	0.95	0.93	0.93
4462	0	0	0.01	0	0	0.03	0.05	0.18	0.28	0.65	0.84	0.94	0.96	0.95	0.95	0.92
4463	0	0	0	0	0.01	0.02	0.06	0.17	0.29	0.69	0.8	0.93	0.96	0.96	0.89	0.97
4464	0	0	0.01	0	0.01	0.02	0.06	0.19	0.26	0.71	0.81	0.95	0.97	0.96	0.89	0.96
4465	0	0	0.01	0	0	0.02	0.05	0.17	0.3	0.67	0.81	0.94	0.97	0.94	0.92	0.94
4466	0	0	0	0	0	0.02	0.05	0.18	0.29	0.66	0.81	0.95	0.98	0.94	0.91	0.97
4467	0	0	0	0	0	0.03	0.06	0.18	0.28	0.7	0.8	0.96	0.98	0.92	0.92	0.98
4468	0	0	0	0	0.01	0.02	0.05	0.19	0.28	0.7	0.79	0.97	0.95	0.93	0.94	0.94
4469	0	0	0	0	0	0.03	0.04	0.17	0.31	0.68	0.82	0.92	0.97	0.93	0.93	0.96
4470	0	0	0	0.01	0.01	0.02	0.05	0.18	0.28	0.68	0.83	0.96	0.95	0.96	0.92	0.94
4471	0	0	0	0	0.01	0.03	0.05	0.18	0.29	0.68	0.82	0.95	0.98	0.95	0.91	0.98
4472	0	0	0	0.01	0	0.03	0.05	0.18	0.28	0.69	0.83	0.94	0.98	0.94	0.92	0.91
4473	0	0	0	0	0.01	0.03	0.05	0.17	0.3	0.64	0.83	0.96	0.96	0.95	0.92	0.92
4474	0	0	0	0	0	0.02	0.05	0.2	0.27	0.67	0.84	0.96	0.97	0.94	0.93	0.94
4475	0	0	0	0	0.02	0.01	0.05	0.19	0.29	0.65	0.83	0.96	0.98	0.92	0.93	0.96
4476	0	0	0	0	0.01	0.02	0.05	0.17	0.28	0.67	0.82	0.94	0.96	0.96	0.92	0.87
4477	0	0	0	0	0.01	0.02	0.05	0.19	0.26	0.66	0.83	0.95	0.98	0.98	0.89	0.91
4478	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.68	0.85	0.96	0.97	0.93	0.9	0.95
4479	0	0	0	0	0.01	0.03	0.05	0.17	0.28	0.71	0.85	0.95	0.98	0.94	0.93	0.93
4480	0	0	0	0.01	0.01	0.02	0.06	0.18	0.27	0.69	0.84	0.96	0.93	0.94	0.95	0.97
4481	0	0	0.01	0	0.01	0.02	0.06	0.17	0.27	0.69	0.82	0.95	0.97	0.94	0.93	0.95
4482	0	0.02	0	0	0.01	0.02	0.06	0.18	0.28	0.67	0.84	0.95	0.96	0.95	0.92	0.96
4483	0	0	0	0.01	0	0.02	0.06	0.19	0.28	0.65	0.84	0.93	0.98	0.97	0.92	0.89
4484	0	0	0.01	0	0.01	0.03	0.05	0.19	0.27	0.69	0.81	0.95	0.97	0.92	0.92	0.96
4485	0	0	0	0	0	0.03	0.06	0.19	0.27	0.63	0.81	0.95	0.97	0.94	0.94	0.94
4486	0	0	0	0	0.01	0.02	0.06	0.19	0.3	0.67	0.83	0.96	0.96	0.94	0.94	0.91
4487	0	0	0	0	0.01	0.03	0.05	0.19	0.29	0.67	0.83	0.95	0.96	0.93	0.93	0.94
4488	0	0	0	0	0.01	0.01	0.07	0.19	0.25	0.72	0.81	0.96	0.97	0.93	0.93	0.93
4489	0	0	0.01	0.01	0	0.02	0.05	0.2	0.26	0.69	0.85	0.97	0.96	0.98	0.92	0.88
4490	0	0.02	0	0	0	0.02	0.06	0.16	0.29	0.63	0.86	0.96	0.96	0.95	0.92	0.9
4491	0	0	0	0	0.01	0.02	0.06	0.17	0.28	0.68	0.88	0.94	0.98	0.95	0.91	0.92
4492	0	0	0	0	0.01	0.02	0.05	0.19	0.26	0.69	0.83	0.95	0.96	0.93	0.93	0.94
4493	0	0	0	0.01	0.01	0.01	0.06	0.18	0.29	0.68	0.81	0.96	0.98	0.9	0.97	0.93
4494	0	0	0	0.01	0	0.01	0.06	0.17	0.3	0.67	0.84	0.96	0.95	0.94	0.94	0.93
4495	0	0	0	0	0	0.03	0.05	0.18	0.29	0.68	0.82	0.95	0.99	0.95	0.89	0.94
4496	0	0	0	0	0	0.02	0.06	0.19	0.29	0.65	0.86	0.96	0.96	0.92	0.93	0.97
4497	0.02	0	0	0.01	0.01	0.02	0.07	0.17	0.28	0.64	0.84	0.95	0.96	0.91	0.94	0.96
4498	0	0	0	0	0	0.02	0.06	0.16	0.29	0.72	0.81	0.95	0.96	0.92	0.92	0.95
4499	0	0	0	0	0	0.02	0.06	0.17	0.3	0.69	0.81	0.95	0.98	0.96	0.9	0.96
4500	0	0	0	0	0	0.02	0.06	0.18	0.26	0.68	0.83	0.96	0.98	0.92	0.94	0.95
4501	0	0	0	0.01	0.01	0.03	0.05	0.17	0.31	0.68	0.83	0.93	0.98	0.93	0.92	0.93
4502	0	0	0	0	0.01	0.01	0.05	0.19	0.28	0.66	0.82	0.95	0.97	0.96	0.92	0.94
4503	0	0.02	0.01	0	0.01	0.03	0.06	0.17	0.3	0.66	0.82	0.94	0.96	0.96	0.89	0.96
4504	0	0	0	0	0	0.02	0.05	0.19	0.29	0.66	0.81	0.96	0.97	0.92	0.95	0.89
4505	0	0	0	0.01	0.01	0.02	0.05	0.18	0.29	0.7	0.82	0.96	0.98	0.92	0.95	0.92
4506	0	0	0.01	0	0.01	0.03	0.04	0.18	0.28	0.72	0.81	0.93	0.96	0.95	0.89	0.97
4507	0	0	0	0	0.01	0.03	0.06	0.17	0.28	0.69	0.82	0.94	0.97	0.95	0.92	0.92
4508	0	0	0	0	0	0.02	0.06	0.19	0.29	0.66	0.84	0.96	0.98	0.93	0.94	0.88
4509	0	0	0	0.01	0.01	0.02	0.05	0.19	0.26	0.69	0.84	0.93	0.97	0.94	0.92	0.92
4510	0	0	0	0.01	0	0.03	0.06	0.17	0.3	0.67	0.81	0.96	0.98	0.93	0.93	0.92
4511	0	0	0	0	0.01	0.03	0.06	0.17	0.29	0.69	0.81	0.95	0.96	0.94	0.93	0.94
4512	0	0	0	0	0	0.03	0.05	0.17	0.29	0.68	0.83	0.95	0.95	0.94	0.9	0.97
4513	0	0	0	0	0.01	0.02	0.06	0.18	0.29	0.69	0.81	0.95	0.96	0.95	0.9	0.94
4514	0	0	0	0	0.01	0.02	0.04	0.2	0.29	0.68	0.82	0.92	0.98	0.94	0.94	0.9
4515	0	0	0	0	0.01	0.02	0.05	0.19	0.26	0.69	0.82	0.95	0.98	0.94	0.92	0.92
4516	0	0	0.01	0	0.01	0.02	0.06	0.19	0.25	0.67	0.8	0.97	0.96	0.94	0.93	0.93
4517	0	0	0.01	0	0.01	0.03	0.04	0.2	0.25	0.7	0.87	0.94	0.95	0.94	0.92	0.94
4518	0	0	0	0	0.04	0.01	0.06	0.18	0.29	0.67	0.78	0.97	0.96	0.95	0.91	0.94
4519	0	0	0	0	0.02	0.02	0.06	0.17	0.29	0.65	0.82	0.95	0.98	0.93	0.92	0.92
4520	0	0	0	0	0.01	0.02	0.06	0.18	0.29	0.62	0.83	0.96	0.95	0.94	0.96	0.9
4521	0	0	0.01	0	0.01	0.01	0.05	0.19	0.28	0.67	0.84	0.93	0.97	0.95	0.93	0.9
4522	0	0	0	0	0	0.03	0.05	0.17	0.29	0.7	0.81	0.93	0.98	0.96	0.91	0.95
4523	0	0	0.01	0	0.01	0.02	0.06	0.18	0.29	0.69	0.81	0.96	0.97	0.96	0.89	0.94
4524	0	0	0	0	0.01	0.03	0.05	0.19	0.26	0.67	0.84	0.94	0.95	0.96	0.91	0.96
4525	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.7	0.82	0.93	0.98	0.98	0.9	0.89
4526	0	0	0	0	0	0.02	0.06	0.18	0.28	0.67	0.82	0.96	0.95	0.95	0.93	0.95
4527	0	0	0	0	0.01	0.02	0.06	0.17	0.3	0.67	0.87	0.93	0.97	0.94	0.93	0.89
4528	0	0	0	0	0.01	0.02	0.06	0.17	0.3	0.73	0.8	0.92	0.98	0.93	0.94	0.95
4529	0	0	0	0.01	0	0.02	0.06	0.17	0.31	0.65	0.83	0.97	0.95	0.94	0.94	0.89
4530	0	0	0	0	0.01	0.03	0.05	0.19	0.28	0.67	0.79	0.96	0.97	0.92	0.94	0.93
4531	0	0	0	0	0.02	0.02	0.06	0.18	0.27	0.66	0.85	0.95	0.98	0.92	0.92	0.97
4532	0	0	0	0	0.01	0.03	0.05	0.18	0.29	0.69	0.86	0.92	0.98	0.97	0.91	0.95
4533	0	0	0	0	0	0.03	0.05	0.19	0.28	0.68	0.84	0.95	0.97	0.95	0.9	0.94
4534	0	0	0	0	0.01	0.02	0.06	0.17	0.31	0.69	0.83	0.95	0.96	0.94	0.92	0.94
4535	0	0	0	0	0.02	0.02	0.06	0.19	0.28	0.68	0.86	0.94	0.96	0.95	0.93	0.97
4536	0	0.02	0	0.01	0.01	0.02	0.04	0.18	0.31	0.66	0.83	0.96	0.97	0.95	0.91	0.94
4537	0	0	0	0	0.01	0.02	0.04	0.19	0.28	0.7	0.83	0.93	0.96	0.93	0.94	0.96
4538	0	0	0	0	0	0.03	0.05	0.16	0.28	0.73	0.82	0.94	0.97	0.94	0.92	0.94
4539	0	0	0	0	0	0.02	0.06	0.17	0.28	0.68	0.79	0.97	0.97	0.93	0.9	1
4540	0	0	0.01	0	0.02	0.03	0.04	0.2	0.29	0.65	0.84	0.94	0.98	0.94	0.92	0.96
4541	0	0	0	0	0.02	0.02	0.04	0.17	0.3	0.71	0.82	0.96	0.97	0.96	0.91	0.94
4542	0	0	0	0.01	0.01	0.03	0.06	0.17	0.27	0.71	0.84	0.95	0.96	0.95	0.94	0.89
4543	0	0	0	0	0	0.02	0.06	0.17	0.28	0.7	0.86	0.96	0.96	0.96	0.9	0.91
4544	0	0	0	0.01	0.01	0.02	0.05	0.17	0.3	0.66	0.84	0.96	0.96	0.93	0.95	0.91
4545	0	0	0	0	0	0.03	0.06	0.17	0.29	0.69	0.81	0.94	0.97	0.93	0.94	0.94
4546	0.01	0	0	0	0	0.02	0.05	0.17	0.3	0.66	0.86	0.94	0.96	0.96	0.92	0.91
4547	0	0.03	0	0	0.01	0.02	0.05	0.2	0.28	0.71	0.78	0.95	0.98	0.96	0.91	0.91
4548	0	0	0	0	0	0.03	0.05	0.17	0.32	0.67	0.83	0.94	0.97	0.95	0.92	0.93
4549	0	0	0	0	0	0.02	0.05	0.2	0.27	0.68	0.83	0.95	0.97	0.92	0.95	0.94
4550	0	0	0	0	0.01	0.03	0.05	0.19	0.27	0.69	0.79	0.95	0.96	0.94	0.92	0.92
4551	0	0	0.01	0	0.01	0.01	0.07	0.19	0.27	0.69	0.83	0.91	0.97	0.95	0.91	0.96
4552	0	0.02	0	0	0	0.03	0.05	0.18	0.29	0.67	0.81	0.97	0.95	0.94	0.91	0.96
4553	0	0	0	0.01	0.02	0.02	0.06	0.18	0.26	0.71	0.82	0.93	0.97	0.97	0.92	0.93
4554	0	0	0	0.01	0.01	0.02	0.07	0.18	0.28	0.66	0.83	0.92	0.98	0.96	0.91	0.91
4555	0	0	0	0	0.02	0.02	0.05	0.18	0.29	0.67	0.82	0.95	0.98	0.92	0.95	0.91
4556	0.02	0	0	0	0.02	0.02	0.06	0.19	0.27	0.69	0.81	0.96	0.96	0.94	0.93	0.9
4557	0	0	0	0	0	0.02	0.05	0.17	0.32	0.63	0.82	0.94	0.96	0.94	0.92	0.97
4558	0	0.02	0	0	0.01	0.03	0.06	0.18	0.27	0.7	0.82	0.95	0.97	0.97	0.89	0.96
4559	0	0	0	0	0.02	0.02	0.06	0.17	0.28	0.66	0.83	0.95	0.97	0.96	0.91	0.94
4560	0	0	0.01	0	0	0.02	0.05	0.2	0.26	0.67	0.83	0.95	0.98	0.95	0.92	0.87
4561	0	0	0	0	0.01	0.03	0.06	0.16	0.3	0.64	0.88	0.94	0.97	0.94	0.93	0.88
4562	0	0	0	0	0	0.02	0.05	0.19	0.29	0.67	0.83	0.92	0.97	0.96	0.92	0.93
4563	0	0	0	0	0	0.03	0.05	0.19	0.27	0.68	0.83	0.95	0.97	0.93	0.93	0.95
4564	0	0	0	0.01	0.01	0.03	0.05	0.19	0.27	0.66	0.83	0.94	0.98	0.94	0.9	0.97
4565	0	0.02	0	0	0.01	0.03	0.04	0.19	0.28	0.67	0.81	0.94	0.97	0.93	0.92	0.95
4566	0	0	0.01	0	0.01	0.03	0.04	0.18	0.28	0.68	0.82	0.93	0.97	0.93	0.91	0.96
4567	0	0	0	0.01	0.01	0.02	0.06	0.17	0.29	0.69	0.81	0.95	0.98	0.94	0.91	0.95
4568	0	0	0.01	0	0.01	0.02	0.06	0.18	0.29	0.69	0.82	0.93	0.97	0.93	0.95	0.91
4569	0	0	0	0	0	0.01	0.06	0.18	0.3	0.69	0.81	0.94	0.97	0.95	0.93	0.96
4570	0	0	0	0	0	0.02	0.05	0.2	0.28	0.68	0.83	0.97	0.96	0.95	0.9	0.97
4571	0	0	0.01	0	0	0.03	0.05	0.2	0.24	0.69	0.83	0.95	0.97	0.94	0.94	0.89
4572	0	0	0	0	0.01	0.02	0.05	0.17	0.31	0.69	0.83	0.93	0.98	0.95	0.92	0.95
4573	0	0	0	0	0.01	0.02	0.06	0.17	0.31	0.67	0.79	0.94	0.97	0.93	0.93	0.94
4574	0	0	0	0.01	0	0.02	0.06	0.17	0.28	0.73	0.81	0.96	0.96	0.94	0.91	0.95
4575	0.02	0	0	0	0.02	0.02	0.06	0.17	0.28	0.64	0.83	0.96	0.97	0.94	0.92	0.96
4576	0	0	0	0	0.02	0.02	0.05	0.2	0.28	0.74	0.82	0.95	0.98	0.94	0.91	0.96
4577	0	0	0	0	0	0.02	0.05	0.18	0.28	0.67	0.82	0.95	0.97	0.95	0.9	0.96
4578	0	0	0	0	0.01	0.03	0.06	0.18	0.3	0.66	0.82	0.95	0.96	0.93	0.95	0.96
4579	0	0	0	0	0.01	0.02	0.05	0.18	0.27	0.72	0.84	0.92	0.97	0.96	0.93	0.9
4580	0	0	0	0.01	0	0.03	0.06	0.17	0.3	0.67	0.84	0.96	0.95	0.95	0.93	0.95
4581	0	0	0	0.01	0.02	0.03	0.04	0.18	0.3	0.69	0.83	0.94	0.96	0.96	0.9	0.94
4582	0	0	0	0	0	0.03	0.06	0.18	0.27	0.68	0.82	0.92	0.97	0.94	0.94	0.89
4583	0	0	0	0.01	0.01	0.02	0.05	0.19	0.25	0.68	0.83	0.93	0.98	0.93	0.93	0.93
4584	0	0	0.01	0	0.01	0.01	0.07	0.18	0.29	0.64	0.86	0.93	0.97	0.95	0.92	0.93
4585	0	0	0	0.01	0	0.02	0.07	0.17	0.29	0.67	0.86	0.93	0.98	0.92	0.94	0.92
4586	0	0	0	0	0.01	0.02	0.05	0.17	0.29	0.73	0.82	0.96	0.97	0.96	0.91	0.93
4587	0	0	0	0.01	0.01	0.03	0.05	0.19	0.29	0.61	0.87	0.96	0.97	0.94	0.92	0.95
4588	0	0	0	0.01	0.01	0.03	0.05	0.2	0.27	0.69	0.82	0.95	0.99	0.92	0.92	0.94
4589	0	0	0	0	0	0.02	0.06	0.16	0.29	0.67	0.85	0.94	0.96	0.94	0.92	0.96
4590	0	0	0	0	0.01	0.02	0.05	0.19	0.28	0.64	0.85	0.96	0.96	0.93	0.92	0.97
4591	0	0	0	0.01	0.01	0.02	0.05	0.17	0.28	0.7	0.8	0.94	0.97	0.93	0.93	0.94
4592	0.01	0	0	0	0	0.03	0.05	0.19	0.27	0.67	0.81	0.97	0.97	0.95	0.9	0.95
4593	0	0	0	0	0.01	0.02	0.05	0.16	0.31	0.65	0.84	0.96	0.98	0.93	0.91	0.93
4594	0	0	0	0	0.01	0.01	0.06	0.17	0.29	0.68	0.85	0.94	0.97	0.96	0.92	0.96
4595	0	0	0	0	0.01	0.02	0.05	0.17	0.31	0.71	0.81	0.95	0.99	0.94	0.93	0.85
4596	0	0	0	0.01	0	0.03	0.05	0.2	0.27	0.68	0.81	0.95	0.97	0.96	0.93	0.91
4597	0	0	0	0	0.02	0.02	0.06	0.18	0.28	0.71	0.81	0.92	0.96	0.94	0.94	0.93
4598	0	0	0	0	0.01	0.02	0.06	0.16	0.29	0.7	0.83	0.94	0.99	0.93	0.93	0.93
4599	0	0	0	0	0.01	0.02	0.05	0.19	0.27	0.73	0.8	0.95	0.96	0.96	0.94	0.93
4600	0	0	0	0	0.01	0.02	0.05	0.2	0.29	0.65	0.81	0.96	0.97	0.95	0.92	0.94
4601	0	0	0	0.01	0.01	0.02	0.06	0.18	0.3	0.66	0.84	0.95	0.96	0.92	0.95	0.91
4602	0	0	0	0	0	0.03	0.04	0.19	0.28	0.67	0.83	0.96	0.96	0.95	0.92	0.95
4603	0	0	0	0	0	0.03	0.06	0.18	0.28	0.7	0.82	0.94	0.97	0.94	0.94	0.93
4604	0	0	0	0	0	0.02	0.06	0.19	0.27	0.69	0.8	0.92	0.97	0.95	0.92	0.93
4605	0	0	0	0.01	0	0.03	0.05	0.16	0.3	0.7	0.86	0.93	0.97	0.96	0.91	0.92
4606	0	0	0	0	0.01	0.02	0.06	0.19	0.28	0.68	0.83	0.96	0.96	0.91	0.93	0.95
4607	0	0	0.01	0	0	0.02	0.05	0.18	0.3	0.63	0.85	0.95	0.97	0.93	0.93	0.95
4608	0	0	0	0	0.01	0.03	0.05	0.17	0.3	0.65	0.83	0.95	0.96	0.93	0.91	0.93
