Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
1357	0	0	0	0	0	0	0.01	0.13	0.23	0.38	0.8	0.97	0.97	0.95	0.92	0.83
1358	0	0	0	0	0	0.01	0.02	0.13	0.18	0.53	0.89	0.97	1	0.79	0.92	1
1359	0	0	0	0	0	0	0.03	0.12	0.17	0.52	0.77	1	1	1	0.78	0.89
1360	0	0	0	0	0	0	0.03	0.07	0.26	0.59	0.82	0.97	1	0.85	0.95	0.9
1361	0	0	0	0	0	0.01	0.01	0.12	0.22	0.69	0.7	0.98	0.97	0.83	0.9	1
1362	0	0	0	0	0	0	0.03	0.12	0.21	0.52	0.91	0.97	1	0.82	0.89	1
1363	0	0	0	0	0	0.01	0.03	0.12	0.18	0.52	0.8	0.96	1	0.85	0.95	1
1364	0	0	0	0	0	0.01	0.03	0.13	0.17	0.59	0.75	0.92	1	0.9	0.87	1
1365	0	0	0	0	0	0	0.02	0.14	0.19	0.39	0.86	0.97	0.97	0.87	0.93	1
1366	0	0	0	0	0	0.01	0.02	0.13	0.17	0.57	0.73	0.92	0.94	1	0.82	0.91
1367	0	0	0	0	0	0.01	0.03	0.14	0.1	0.5	0.8	0.97	0.97	0.9	0.94	0.88
1368	0	0	0	0	0	0	0.02	0.14	0.16	0.67	0.78	0.97	1	0.83	0.94	1
1369	0	0	0	0	0	0	0.01	0.11	0.23	0.48	0.79	1	1	0.89	0.86	1
1370	0	0	0	0	0.01	0	0.03	0.11	0.18	0.53	0.78	1	0.98	0.9	0.83	1
1371	0	0	0	0	0.01	0.01	0.01	0.14	0.16	0.53	0.78	0.97	0.97	0.81	1	0.89
1372	0	0	0	0	0	0.02	0.01	0.11	0.15	0.67	0.76	1	0.97	0.94	0.88	1
1373	0	0	0	0	0.01	0.01	0.01	0.15	0.11	0.61	0.76	1	0.95	0.95	0.85	1
1374	0	0	0	0	0	0.02	0.02	0.13	0.19	0.64	0.65	1	1	0.89	0.93	0.88
1375	0	0	0	0	0	0	0.03	0.14	0.18	0.47	0.86	0.97	0.97	0.89	0.95	0.88
1376	0	0	0	0	0	0.01	0.03	0.09	0.2	0.54	0.82	0.97	0.94	0.95	0.9	0.67
1377	0	0	0	0	0.01	0.01	0.01	0.15	0.18	0.43	0.8	0.93	1	0.96	0.86	1
1378	0	0	0	0	0.01	0.01	0.02	0.12	0.2	0.42	0.8	0.97	1	0.94	0.82	1
1379	0	0	0	0	0	0	0.02	0.12	0.19	0.61	0.81	0.9	0.98	0.91	0.8	1
1380	0	0	0	0	0	0.01	0.02	0.13	0.19	0.53	0.86	0.97	1	0.89	0.9	0.86
1381	0	0	0	0	0	0	0.01	0.15	0.22	0.56	0.77	0.97	0.97	0.95	0.87	0.88
1382	0	0	0	0	0	0.01	0.02	0.09	0.25	0.5	0.79	0.94	1	0.88	0.88	1
1383	0	0	0	0	0.01	0.01	0.01	0.08	0.27	0.53	0.74	0.97	1	0.95	0.86	0.9
1384	0	0	0	0	0	0.01	0.02	0.11	0.18	0.53	0.79	1	0.96	0.95	0.84	1
1385	0	0	0	0	0.01	0.01	0.02	0.11	0.22	0.44	0.88	0.87	0.97	0.88	0.89	1
1386	0	0	0	0	0.01	0	0.02	0.12	0.2	0.61	0.83	0.97	0.96	0.91	0.91	0.89
1387	0	0	0	0	0	0.01	0.02	0.13	0.17	0.65	0.78	0.94	1	0.95	0.83	1
1388	0	0	0	0	0	0.01	0.01	0.14	0.15	0.42	0.76	1	0.97	0.89	0.92	1
1389	0	0	0	0	0	0	0.03	0.12	0.17	0.63	0.64	1	0.97	0.96	0.83	1
1390	0	0	0	0	0	0	0.03	0.12	0.23	0.5	0.77	1	0.94	1	0.83	1
1391	0	0	0	0	0.01	0.01	0.02	0.08	0.27	0.44	0.79	1	0.97	0.95	0.89	0.67
1392	0	0	0	0	0	0.01	0.02	0.1	0.22	0.5	0.79	1	0.97	0.89	0.91	1
1393	0	0	0	0	0	0.01	0.02	0.12	0.2	0.6	0.77	0.97	0.97	0.83	0.94	1
1394	0	0	0	0	0	0.01	0.02	0.1	0.24	0.52	0.86	0.91	1	0.92	0.84	1
1395	0	0	0	0.01	0.01	0	0.03	0.12	0.19	0.61	0.69	1	1	0.9	0.86	0.9
1396	0	0	0	0	0	0.01	0.01	0.08	0.28	0.5	0.88	1	0.97	0.87	0.95	0.86
1397	0	0	0	0	0	0.01	0.01	0.11	0.24	0.46	0.83	1	1	0.86	0.87	1
1398	0	0	0	0	0	0.02	0.02	0.12	0.16	0.46	0.78	1	1	1	0.86	0.75
1399	0	0	0	0	0	0.01	0.01	0.13	0.2	0.54	0.83	0.97	1	0.82	0.89	1
1400	0	0	0	0	0	0.01	0.01	0.14	0.2	0.4	0.78	1	0.97	0.95	0.86	0.89
1401	0	0	0	0	0	0.01	0.01	0.16	0.22	0.48	0.75	1	0.94	0.94	0.9	0.89
1402	0	0	0	0	0.01	0	0.02	0.11	0.19	0.59	0.75	0.91	1	0.89	0.88	1
1403	0	0	0	0	0	0	0.02	0.11	0.24	0.57	0.81	0.94	1	0.92	0.88	0.88
1404	0	0	0	0	0	0	0.03	0.12	0.13	0.58	0.73	0.97	1	0.94	0.87	1
1405	0	0	0	0	0	0	0.02	0.11	0.2	0.48	0.82	0.95	0.96	0.89	0.9	1
1406	0	0	0	0	0	0.02	0.02	0.14	0.17	0.45	0.79	0.97	0.95	0.85	0.92	1
1407	0	0	0	0	0.01	0.01	0.03	0.1	0.2	0.56	0.81	0.94	0.97	0.89	0.94	0.89
1408	0	0	0	0	0	0	0.02	0.09	0.26	0.43	0.9	0.97	0.94	0.96	0.92	0.91
1409	0	0	0	0	0	0	0.03	0.09	0.28	0.5	0.89	0.97	0.93	0.89	0.95	0.86
1410	0	0	0	0	0.01	0.01	0.02	0.09	0.25	0.58	0.84	1	0.97	1	0.88	0.83
1411	0	0	0	0	0	0.01	0.01	0.14	0.18	0.5	0.81	0.88	0.97	1	0.8	1
1412	0	0	0	0	0	0.01	0.03	0.12	0.21	0.43	0.79	0.97	1	0.94	0.87	1
1413	0	0	0	0	0	0	0.02	0.13	0.21	0.57	0.69	1	0.97	0.93	0.87	1
1414	0	0	0	0	0	0.01	0.01	0.11	0.21	0.6	0.77	0.94	0.96	0.94	0.83	1
1415	0	0	0	0	0	0.01	0.01	0.17	0.15	0.41	0.86	0.97	0.97	0.87	0.95	0.83
1416	0	0	0	0	0.01	0.01	0.02	0.14	0.15	0.54	0.73	0.97	1	1	0.82	1
1417	0	0	0	0	0	0	0.01	0.15	0.18	0.6	0.81	0.97	0.97	0.87	0.95	1
1418	0	0	0	0	0	0.01	0.02	0.11	0.2	0.48	0.81	0.97	0.97	1	0.82	1
1419	0	0	0	0	0.01	0.01	0.03	0.11	0.2	0.48	0.81	1	0.97	0.91	0.95	0.8
1420	0	0	0	0	0	0.02	0.03	0.07	0.22	0.52	0.82	0.97	0.97	0.96	0.82	1
1421	0	0	0	0	0	0.01	0.02	0.1	0.23	0.64	0.81	0.93	0.97	0.92	0.94	0.86
1422	0	0	0	0	0	0	0.01	0.14	0.19	0.5	0.76	0.97	1	0.94	0.87	0.88
1423	0	0	0	0	0.01	0	0.02	0.13	0.18	0.67	0.69	1	1	0.93	0.86	0.83
1424	0	0	0	0	0	0.01	0.01	0.12	0.19	0.53	0.83	0.94	0.97	0.94	0.89	0.9
1425	0	0	0	0	0	0.02	0.03	0.1	0.19	0.56	0.67	1	0.97	0.91	0.93	0.89
1426	0	0	0	0	0	0	0.02	0.13	0.21	0.48	0.8	1	0.97	0.96	0.81	1
1427	0	0	0	0	0	0	0.01	0.16	0.16	0.67	0.69	0.97	0.95	0.88	1	0.91
1428	0	0	0	0	0	0.01	0.02	0.11	0.26	0.45	0.76	1	0.96	0.86	1	0.89
1429	0	0	0	0	0	0	0.02	0.13	0.2	0.6	0.68	1	0.97	0.91	0.88	1
1430	0	0	0	0	0.01	0.01	0.03	0.1	0.19	0.59	0.73	1	1	0.82	1	0.9
1431	0	0	0	0	0	0	0.02	0.11	0.22	0.5	0.83	0.97	0.97	0.95	0.81	1
1432	0	0	0	0	0	0	0.03	0.13	0.2	0.55	0.68	0.91	1	0.95	0.86	0.88
1433	0	0	0	0	0.02	0.01	0.01	0.13	0.2	0.39	0.8	0.97	1	0.86	0.86	1
1434	0	0	0	0	0	0.01	0.03	0.12	0.15	0.49	0.76	1	1	0.95	0.75	1
1435	0	0	0	0	0	0.01	0.01	0.14	0.19	0.43	0.83	1	1	0.87	0.91	0.9
1436	0	0	0	0	0	0.01	0.02	0.13	0.18	0.48	0.79	0.97	1	0.95	0.9	0.86
1437	0	0	0	0	0	0.02	0.01	0.12	0.18	0.58	0.79	0.96	0.97	0.96	0.84	1
1438	0	0	0	0	0	0.01	0.03	0.13	0.17	0.53	0.78	1	0.97	0.92	0.89	0.89
1439	0	0	0	0	0	0	0.02	0.12	0.18	0.64	0.8	0.98	1	0.89	0.92	0.83
1440	0	0	0	0	0	0.01	0.03	0.13	0.14	0.48	0.82	0.97	1	0.88	0.9	1
1441	0	0	0	0	0	0.01	0.02	0.12	0.2	0.52	0.85	1	0.97	0.9	0.91	0.83
1442	0	0	0	0	0	0	0.02	0.13	0.2	0.55	0.78	0.97	0.96	0.95	0.9	0.92
1443	0	0	0	0	0	0.01	0.02	0.1	0.19	0.65	0.74	1	0.93	0.9	0.89	1
1444	0	0	0	0	0	0	0.03	0.13	0.18	0.48	0.8	1	0.97	0.95	0.89	0.86
1445	0	0	0	0	0	0	0.01	0.14	0.22	0.58	0.64	1	0.97	0.92	0.9	1
1446	0	0	0	0	0	0	0.03	0.11	0.17	0.5	0.77	0.97	0.98	0.93	0.86	1
1447	0	0	0	0	0	0.01	0.02	0.08	0.28	0.61	0.7	0.96	1	0.86	1	0.83
1448	0	0	0	0	0	0	0.04	0.12	0.17	0.5	0.84	0.97	1	0.93	0.73	1
1449	0	0	0	0	0	0	0.03	0.13	0.16	0.49	0.76	1	0.96	0.9	0.94	1
1450	0	0	0	0	0.01	0.01	0.03	0.11	0.2	0.39	0.77	0.91	1	1	0.85	0.9
1451	0	0	0	0	0	0.01	0.02	0.1	0.23	0.52	0.83	1	0.97	0.89	0.96	0.83
1452	0	0	0	0	0.01	0.01	0.02	0.14	0.16	0.48	0.83	0.97	1	0.89	0.85	1
1453	0	0	0	0	0.01	0	0.02	0.15	0.17	0.56	0.76	0.97	1	0.83	0.95	1
1454	0	0	0	0	0	0.01	0.02	0.13	0.16	0.65	0.74	0.97	1	0.87	0.94	0.83
1455	0	0	0	0	0	0.01	0.03	0.09	0.19	0.61	0.72	1	0.97	0.88	0.91	1
1456	0	0	0	0	0	0	0.03	0.13	0.16	0.48	0.83	1	0.97	0.91	0.91	0.83
1457	0	0	0	0	0	0.01	0.03	0.11	0.2	0.61	0.74	0.96	1	0.86	0.91	1
1458	0	0	0	0	0	0.01	0.01	0.11	0.25	0.53	0.81	0.93	1	0.95	0.81	1
1459	0	0	0	0	0	0	0.01	0.15	0.19	0.56	0.74	1	0.97	0.92	0.91	0.86
1460	0	0	0	0	0	0.01	0.02	0.15	0.19	0.29	0.8	1	0.92	0.95	0.89	0.88
1461	0	0	0	0	0.01	0	0.03	0.13	0.17	0.55	0.78	0.97	1	0.87	0.92	0.88
1462	0	0	0	0	0	0	0.01	0.14	0.19	0.59	0.81	0.94	0.97	0.9	0.92	0.91
1463	0	0	0	0	0.01	0	0.01	0.14	0.24	0.31	0.84	0.97	0.97	0.95	0.85	1
1464	0	0	0	0	0	0.02	0.02	0.13	0.2	0.46	0.79	1	0.97	0.83	1	1
1465	0	0	0	0	0.01	0.01	0.03	0.14	0.11	0.47	0.78	1	0.97	0.89	0.95	0.75
1466	0	0	0	0	0	0	0.02	0.13	0.18	0.5	0.83	0.97	1	0.95	0.8	1
1467	0	0	0	0	0	0.01	0.01	0.13	0.18	0.61	0.77	0.94	1	0.9	0.88	1
1468	0	0	0	0	0	0	0.03	0.13	0.14	0.61	0.79	1	1	0.91	0.83	1
1469	0	0	0	0	0	0.01	0.02	0.14	0.15	0.61	0.76	1	0.94	0.91	0.89	1
1470	0	0	0	0	0	0.02	0.02	0.12	0.2	0.49	0.83	0.97	0.97	0.87	1	0.89
1471	0	0	0	0	0	0	0.03	0.09	0.22	0.5	0.78	1	0.91	0.91	0.93	0.93
1472	0	0	0	0	0	0	0.03	0.13	0.19	0.42	0.83	0.94	1	0.87	0.83	1
1473	0	0	0	0	0.01	0.01	0.02	0.12	0.18	0.56	0.79	1	1	0.92	0.89	0.83
1474	0	0	0	0	0.01	0.02	0.01	0.11	0.22	0.58	0.71	1	1	0.91	0.88	0.89
1475	0	0	0	0	0	0.01	0.03	0.11	0.18	0.53	0.83	0.93	1	0.95	0.89	0.75
1476	0	0	0	0	0	0.01	0.03	0.13	0.17	0.42	0.77	0.97	0.97	0.85	0.9	1
1477	0	0	0	0	0	0	0.02	0.14	0.19	0.57	0.76	1	0.96	1	0.8	1
1478	0	0	0	0	0	0	0.02	0.11	0.24	0.5	0.76	1	0.98	0.82	0.89	1
1479	0	0	0	0	0.01	0.01	0.02	0.12	0.17	0.58	0.68	0.97	0.97	0.95	0.9	0.89
1480	0	0	0	0	0	0	0.01	0.14	0.19	0.48	0.76	0.97	0.97	0.9	0.9	1
1481	0	0	0	0	0	0	0.03	0.11	0.22	0.59	0.65	0.94	1	0.96	0.77	0.91
1482	0	0	0	0	0	0.01	0.02	0.08	0.31	0.59	0.77	0.97	1	0.86	1	0.86
1483	0	0	0	0	0	0	0.02	0.12	0.2	0.5	0.81	1	0.97	0.89	0.85	1
1484	0	0	0	0	0	0.01	0.03	0.09	0.24	0.44	0.85	1	1	0.86	0.9	0.86
1485	0	0	0	0	0	0.01	0.01	0.13	0.21	0.53	0.76	0.96	1	0.95	0.89	0.88
1486	0	0	0	0	0	0.01	0.01	0.12	0.2	0.54	0.78	1	0.97	0.95	0.76	1
1487	0	0	0	0	0	0	0.03	0.12	0.2	0.62	0.78	0.91	1	0.92	0.86	0.9
1488	0	0	0	0	0.01	0	0.02	0.12	0.18	0.58	0.75	0.97	1	0.95	0.73	1
1489	0	0	0	0	0	0	0.03	0.14	0.15	0.48	0.71	0.97	1	0.87	0.89	1
1490	0	0	0	0	0	0	0.02	0.11	0.25	0.52	0.73	1	0.94	0.95	0.85	1
1491	0	0	0	0	0.01	0	0.04	0.12	0.17	0.41	0.87	1	0.97	0.83	1	0.88
1492	0	0	0	0	0	0.01	0.02	0.12	0.15	0.6	0.84	0.97	1	0.95	0.86	0.88
1493	0	0	0	0	0	0	0.02	0.14	0.15	0.68	0.69	1	0.93	0.93	0.9	0.91
1494	0	0	0	0	0	0.01	0.01	0.15	0.18	0.53	0.7	1	0.97	1	0.88	0.67
1495	0	0	0	0	0.01	0.01	0.02	0.11	0.24	0.6	0.7	0.97	0.97	0.81	1	1
1496	0	0	0	0	0	0	0.03	0.11	0.2	0.6	0.88	0.97	1	0.9	0.86	1
1497	0	0	0	0	0	0	0.03	0.11	0.19	0.5	0.79	1	0.97	0.95	0.89	0.86
1498	0	0	0	0	0	0.01	0.02	0.11	0.19	0.57	0.72	0.97	1	0.84	0.95	0.92
1499	0	0	0	0	0	0	0.02	0.14	0.19	0.52	0.72	0.94	1	0.89	0.89	1
1500	0	0	0	0	0.01	0	0.03	0.12	0.18	0.6	0.86	0.93	0.97	0.92	0.95	0.75
1501	0	0	0	0	0	0.01	0.02	0.13	0.21	0.48	0.77	0.97	0.98	1	0.83	1
1502	0	0	0	0	0	0	0.02	0.15	0.21	0.46	0.75	1	0.97	0.9	0.94	0.86
1503	0	0	0	0	0	0.01	0.02	0.1	0.22	0.5	0.8	0.97	0.97	0.89	0.9	1
1504	0	0	0	0	0.01	0	0.02	0.12	0.17	0.5	0.8	0.97	0.97	0.95	0.91	0.8
1505	0	0	0	0	0.01	0.01	0.01	0.09	0.22	0.62	0.79	0.94	1	0.91	0.85	0.91
1506	0	0	0	0	0.01	0.01	0.01	0.13	0.11	0.53	0.83	0.95	1	0.88	0.88	1
1507	0	0	0	0	0	0.01	0.02	0.07	0.27	0.37	0.88	0.94	1	0.9	0.85	1
1508	0	0	0	0	0	0	0.01	0.13	0.15	0.53	0.83	0.97	0.97	0.95	0.89	0.89
1509	0	0	0	0	0	0.01	0.01	0.16	0.22	0.52	0.66	1	0.97	0.86	1	1
1510	0	0	0	0	0	0.01	0.03	0.09	0.19	0.52	0.84	0.97	0.97	0.88	0.88	1
1511	0	0	0	0	0.01	0	0.03	0.11	0.24	0.46	0.79	1	0.95	0.89	0.94	0.9
1512	0	0	0	0.01	0	0	0.02	0.11	0.23	0.5	0.7	1	1	0.86	0.94	0.88
1513	0	0	0	0	0	0	0.03	0.12	0.19	0.5	0.88	0.97	0.92	1	0.89	0.88
1514	0	0	0	0	0	0	0.01	0.11	0.27	0.55	0.84	0.91	0.96	0.94	0.9	0.9
1515	0	0	0	0	0	0.02	0.03	0.1	0.17	0.54	0.78	0.97	0.97	1	0.82	1
1516	0	0	0	0	0	0	0.03	0.13	0.17	0.64	0.72	1	1	0.81	0.96	1
1517	0	0	0	0	0	0	0.03	0.09	0.21	0.56	0.77	0.96	1	0.94	0.9	0.9
1518	0	0	0	0	0	0.01	0.01	0.16	0.17	0.6	0.76	0.96	1	0.88	0.96	0.83
1519	0	0	0	0	0	0	0.03	0.1	0.21	0.62	0.76	1	0.97	0.91	0.94	0.89
1520	0	0	0	0	0	0.01	0.02	0.13	0.16	0.61	0.82	0.95	0.97	0.86	0.94	1
1521	0	0	0	0	0	0	0.02	0.13	0.2	0.39	0.86	0.9	1	0.9	0.94	0.9
1522	0	0	0	0	0	0	0.02	0.16	0.18	0.5	0.77	0.94	1	0.91	0.94	0.9
1523	0	0	0	0	0	0.02	0.01	0.12	0.24	0.52	0.76	0.95	1	0.95	0.69	1
1524	0	0	0	0	0.01	0	0.01	0.16	0.14	0.67	0.71	1	1	0.9	0.91	0.83
1525	0	0	0	0	0	0.02	0.01	0.09	0.22	0.65	0.65	0.96	0.98	0.9	0.82	1
1526	0	0	0	0	0	0	0.04	0.11	0.18	0.53	0.85	0.97	1	0.84	0.9	1
1527	0	0	0	0	0	0	0.02	0.12	0.24	0.54	0.73	1	0.97	0.81	0.89	1
1528	0	0	0	0	0	0	0.02	0.13	0.2	0.5	0.79	0.97	0.97	1	0.8	0.86
1529	0	0	0	0	0.01	0	0.02	0.09	0.27	0.51	0.72	1	0.97	0.95	0.83	1
1530	0	0	0	0	0.01	0	0.03	0.1	0.23	0.57	0.81	1	0.97	0.9	0.86	1
1531	0	0	0	0	0	0	0.03	0.11	0.2	0.5	0.74	0.97	0.98	0.93	0.84	0.88
1532	0	0	0	0	0	0	0.02	0.15	0.23	0.34	0.86	1	0.94	0.92	0.89	1
1533	0	0	0	0	0	0	0.01	0.12	0.27	0.5	0.76	0.96	0.97	0.91	0.89	0.89
1534	0	0	0	0	0	0.01	0.02	0.13	0.16	0.53	0.86	0.96	1	1	0.86	1
1535	0	0	0	0	0	0	0.03	0.13	0.19	0.47	0.81	1	1	0.95	0.84	0.9
1536	0	0	0	0	0	0	0.02	0.16	0.14	0.5	0.86	0.97	0.97	0.88	0.94	0.89
1537	0	0	0	0	0	0.01	0.03	0.12	0.14	0.68	0.73	0.97	0.97	0.9	0.94	0.91
1538	0	0	0	0	0	0.01	0.02	0.15	0.13	0.63	0.71	0.97	0.97	0.91	0.9	1
1539	0	0	0	0	0	0.01	0.02	0.14	0.16	0.52	0.85	0.98	0.97	0.89	0.89	1
1540	0	0	0	0	0	0	0.02	0.15	0.17	0.5	0.83	1	1	0.92	0.84	1
1541	0	0	0	0	0	0.01	0.01	0.13	0.18	0.48	0.81	1	0.95	0.95	0.89	0.9
1542	0	0	0	0	0	0.02	0.02	0.11	0.18	0.53	0.86	0.93	1	0.95	0.85	1
1543	0	0	0	0	0	0	0.01	0.14	0.23	0.52	0.74	0.97	0.97	0.95	0.93	0.9
1544	0	0	0	0	0	0.01	0.02	0.13	0.21	0.45	0.76	0.97	1	0.89	0.84	1
1545	0	0	0	0	0	0.01	0.01	0.14	0.23	0.48	0.83	0.95	1	0.94	0.88	0.92
1546	0	0	0	0	0	0.01	0.01	0.13	0.2	0.55	0.72	1	0.97	1	0.79	1
1547	0	0	0	0	0	0.01	0.02	0.1	0.25	0.62	0.7	1	0.97	0.88	0.88	1
1548	0	0	0	0	0	0.01	0.01	0.14	0.14	0.57	0.77	1	1	1	0.86	0.8
1549	0	0	0	0	0	0.02	0.02	0.09	0.27	0.32	0.83	0.97	0.97	0.89	0.93	0.83
1550	0	0	0	0	0	0.01	0.03	0.13	0.16	0.61	0.7	0.96	1	0.92	0.93	0.9
1551	0	0	0	0	0	0.01	0.02	0.13	0.18	0.52	0.76	0.97	1	0.95	0.8	1
1552	0	0	0	0	0	0.01	0.01	0.11	0.24	0.42	0.84	0.91	1	0.88	0.9	1
1553	0	0	0	0	0	0	0.02	0.12	0.22	0.39	0.8	0.96	0.97	0.92	0.92	0.89
1554	0	0	0	0	0.01	0	0.03	0.08	0.23	0.53	0.77	1	1	0.9	0.86	0.9
1555	0	0	0	0	0	0.02	0.02	0.13	0.16	0.45	0.82	0.97	0.97	0.86	0.94	0.88
1556	0	0	0	0	0	0.01	0.02	0.14	0.15	0.67	0.63	1	0.97	0.94	0.87	1
1557	0	0	0	0	0	0.01	0.02	0.09	0.24	0.48	0.77	1	0.97	0.95	0.81	1
1558	0	0	0	0	0	0	0.03	0.11	0.18	0.59	0.8	0.97	0.94	0.94	0.84	1
1559	0	0	0	0	0.01	0	0.01	0.13	0.13	0.68	0.72	1	0.96	0.96	0.89	0.89
1560	0	0	0	0	0	0.01	0.02	0.13	0.17	0.47	0.87	0.94	1	0.91	0.9	0.88
1561	0	0	0	0	0	0.02	0.01	0.12	0.18	0.45	0.81	0.97	0.97	0.9	0.85	1
1562	0	0	0	0	0	0.02	0.02	0.12	0.15	0.5	0.88	0.97	1	0.89	0.88	1
1563	0	0	0	0	0	0.01	0.01	0.16	0.16	0.5	0.83	1	0.97	0.89	0.9	0.88
1564	0	0	0	0	0	0	0.01	0.11	0.24	0.67	0.76	0.97	1	0.83	0.95	0.78
1565	0	0	0	0	0	0.02	0.02	0.1	0.2	0.61	0.71	1	0.93	0.94	0.88	0.89
1566	0	0	0	0	0	0.01	0.02	0.14	0.18	0.52	0.8	0.88	1	0.86	0.92	0.89
1567	0	0	0	0	0	0.02	0	0.14	0.17	0.47	0.82	0.97	0.97	1	0.77	0.89
1568	0	0	0	0	0	0.01	0.02	0.13	0.22	0.6	0.63	1	1	0.96	0.85	0.88
1569	0	0	0	0	0	0.02	0.01	0.14	0.18	0.59	0.84	0.94	1	0.87	0.96	0.83
1570	0	0	0	0	0	0	0.03	0.11	0.19	0.68	0.74	0.97	0.97	0.93	0.92	0.83
1571	0	0	0	0	0	0	0.02	0.14	0.17	0.6	0.77	0.93	0.97	0.93	0.88	1
1572	0	0	0	0	0	0.02	0.02	0.1	0.19	0.41	0.79	0.97	1	0.82	0.94	0.86
1573	0	0	0	0	0	0.01	0.01	0.16	0.16	0.48	0.78	0.93	0.97	0.88	0.95	0.86
1574	0	0	0	0	0	0	0.01	0.14	0.16	0.51	0.74	0.98	1	0.95	0.84	1
1575	0	0	0	0	0	0.02	0.01	0.1	0.23	0.55	0.83	0.95	0.96	0.9	0.89	1
1576	0	0	0	0	0.01	0.03	0.01	0.08	0.24	0.55	0.76	0.91	0.97	1	0.88	1
1577	0	0	0	0	0	0.01	0.02	0.14	0.15	0.52	0.78	1	0.96	0.95	0.87	1
1578	0	0	0	0	0.01	0	0.02	0.11	0.21	0.48	0.9	1	0.97	0.95	0.9	0.91
1579	0	0	0	0	0	0	0.02	0.11	0.21	0.48	0.79	1	1	0.84	0.91	1
1580	0	0	0	0	0	0	0.03	0.13	0.19	0.51	0.8	1	0.92	0.96	0.95	0.86
1581	0	0	0	0	0	0	0.02	0.16	0.15	0.42	0.75	0.97	0.97	0.87	0.9	1
1582	0	0	0	0	0	0.01	0.01	0.14	0.16	0.45	0.77	1	0.97	0.83	0.89	0.9
1583	0	0	0	0	0	0.02	0.03	0.12	0.18	0.43	0.79	1	0.97	0.95	0.88	0.71
1584	0	0	0	0	0	0.01	0.03	0.09	0.23	0.55	0.72	0.97	0.97	0.88	0.89	1
1585	0	0	0	0	0.01	0	0.02	0.1	0.19	0.48	0.79	0.95	0.96	0.88	0.95	1
1586	0	0	0	0	0	0	0.03	0.15	0.16	0.52	0.8	0.9	1	0.96	0.89	0.89
1587	0	0	0	0	0	0.01	0.02	0.13	0.16	0.45	0.9	0.96	0.98	0.89	0.93	0.88
1588	0	0	0	0	0.01	0.02	0	0.13	0.2	0.52	0.83	1	1	0.88	0.89	1
1589	0	0	0	0	0	0	0.02	0.1	0.21	0.5	0.83	0.94	1	0.89	0.88	1
1590	0	0	0	0	0	0.01	0.03	0.11	0.2	0.44	0.81	0.96	1	0.88	0.92	0.88
1591	0	0	0	0	0	0.01	0.02	0.13	0.21	0.42	0.74	0.97	1	0.92	0.93	0.9
1592	0	0	0	0	0	0.01	0.01	0.14	0.19	0.59	0.85	0.94	0.97	0.94	0.91	0.89
1593	0	0	0	0	0	0.01	0.03	0.09	0.2	0.67	0.64	1	1	0.96	0.83	0.82
1594	0	0	0	0	0	0.01	0.02	0.09	0.24	0.5	0.79	1	1	0.75	0.9	1
1595	0	0	0	0	0	0	0.03	0.13	0.18	0.64	0.74	0.88	1	0.93	0.94	0.88
1596	0	0	0	0	0	0.01	0.02	0.13	0.15	0.55	0.74	1	1	0.88	0.86	1
1597	0	0	0	0	0	0.01	0.02	0.1	0.24	0.56	0.78	0.92	1	0.88	0.9	0.88
1598	0	0	0	0	0	0	0.02	0.13	0.21	0.56	0.79	0.93	1	0.86	0.95	0.75
1599	0	0	0	0	0	0	0.03	0.15	0.14	0.48	0.78	0.93	1	0.86	0.9	1
1600	0	0	0	0	0.01	0.01	0.01	0.14	0.15	0.56	0.83	1	0.97	0.91	0.87	0.9
1601	0	0	0	0	0.01	0.01	0.02	0.11	0.18	0.52	0.76	1	1	0.82	1	0.89
1602	0	0	0	0	0.01	0	0.03	0.08	0.24	0.61	0.81	0.96	1	1	0.88	0.78
1603	0	0	0	0	0.02	0.01	0.02	0.12	0.14	0.54	0.81	1	0.97	0.88	0.88	1
1604	0	0	0	0	0	0.01	0.03	0.1	0.15	0.55	0.77	0.94	1	0.9	0.89	1
1605	0	0	0	0	0	0.01	0.01	0.12	0.22	0.46	0.81	1	1	0.81	0.89	1
1606	0	0	0	0	0	0	0.03	0.12	0.17	0.51	0.83	1	1	0.83	0.94	1
1607	0	0	0	0	0.01	0	0.03	0.11	0.2	0.54	0.77	1	0.97	0.92	0.89	1
1608	0	0	0	0	0	0.01	0.02	0.12	0.19	0.52	0.64	0.97	0.97	1	0.84	0.86
1609	0	0	0	0	0	0	0.02	0.11	0.23	0.5	0.81	0.96	1	0.81	1	0.88
1610	0	0	0	0	0.01	0.01	0.02	0.11	0.2	0.59	0.8	0.94	1	0.87	0.94	1
1611	0	0	0	0	0	0	0.03	0.12	0.18	0.43	0.83	0.97	0.97	0.91	0.94	0.83
1612	0	0	0	0	0	0	0.02	0.12	0.2	0.52	0.78	1	0.97	0.91	0.91	0.92
1613	0	0	0	0	0	0.02	0.03	0.08	0.25	0.64	0.65	0.97	1	0.9	0.9	0.83
1614	0	0	0	0	0	0.01	0.01	0.14	0.17	0.43	0.8	0.97	0.97	0.94	0.88	0.92
1615	0	0	0	0	0	0.01	0.03	0.09	0.25	0.38	0.92	0.93	1	0.94	0.86	1
1616	0	0	0	0	0	0.01	0.01	0.13	0.22	0.43	0.79	1	0.95	1	0.83	1
